Order_ID,Customer_ID,Customer_Name,Gender,Age,Platform,Order_Date,Delivery_Date,State,City,Category,Product_ID,Product_Name,Brand,Quantity,Cost_Price,Selling_Price,Discount_%,Sales,Profit,Payment_Method,Delivery_Status,Customer_Rating,Warehouse,Salesperson
ORD104447,CUST14447,Nichole Montgomery DVM,Female,50,Amazon,2025-04-19,2025-07-17,Delhi,New Delhi,Fashion,P2586,Air Max Shoes,Nike,4,20511,25616.2,20,81971.84,20420.8,UPI,In Transit,2.0,New Delhi Hub,Michael Frye
ORD104448,CUST14448,Albert Escobar,Female,56,Flipkart,2025-09-03,2025-11-23,Delhi,New Delhi,Electronics,P8589,Galaxy S24,Samsung,2,4634,5953.25,5,11311.17,2638.5,Debit Card,Returned,2.0,New Delhi Hub,Ashley Brady
ORD104449,CUST14449,Melissa Mccarty,Male,31,Amazon,2026-01-26,2025-05-21,Maharashtra,Mumbai,Electronics,P6763,Galaxy S24,Samsung,3,15145,17233.58,10,46530.67,6265.74,UPI,Delivered,2.0,Mumbai Hub,Rhonda Turner
ORD104450,CUST14450,Luis Ferguson,Female,18,Flipkart,2025-08-15,2025-01-09,Tamil Nadu,Chennai,Fashion,P6772,,Nike,5,21271,28884.57,0,144422.85,38067.85,Credit Card,Delivered,3.0,Chennai Hub,Anthony Holmes
ORD104451,CUST14451,Anna Drake,Male,35,Flipkart,2025-09-06,2024-10-16,Karnataka,Bengaluru,Electronics,P8996,Galaxy S24,Samsung,3,3155,4133.11,5,11779.36,2934.33,Debit Card,In Transit,2.0,Bengaluru Hub,Mark Arroyo
ORD104452,CUST14452,Cynthia Sharp,Female,43,Amazon,2026-04-19,2025-12-07,Delhi,New Delhi,Grocery,P9833,Sunflower Oil,Fortune,1,27566,38310.22,10,34479.2,10744.22,UPI,Cancelled,1.0,New Delhi Hub,Jennifer Campbell
ORD104453,CUST14453,Daniel Stark,Female,58,Amazon,2024-12-12,2025-10-18,Delhi,New Delhi,Beauty,P2200,Face Wash,Loreal,3,19775,28500.61,15,72676.56,26176.83,Debit Card,Returned,1.0,New Delhi Hub,Amanda Gardner
ORD104454,CUST14454,Daniel Fuentes,Female,27,Flipkart,2025-07-11,2025-01-10,Telangana,Hyderabad,Beauty,P2376,Face Wash,Loreal,1,26835,37132.38,15,31562.52,10297.38,UPI,Delivered,5.0,Hyderabad Hub,Rebecca Thompson
ORD104455,CUST14455,Jordan Perkins,Male,37,Amazon,2026-02-23,2025-10-07,,Chennai,Fashion,P8253,Air Max Shoes,Nike,5,16650,20527.21,5,97504.25,19386.05,Credit Card,In Transit,1.0,Chennai Hub,David Lopez
ORD104456,CUST14456,Lisa Frazier DDS,Male,20,Amazon,2025-11-23,2026-05-09,Maharashtra,Mumbai,Home,P5682,Pressure Cooker,Prestige,3,25030,34147.27,10,92197.63,27351.81,COD,Cancelled,4.0,Mumbai Hub,Mark Chapman
ORD104457,CUST14457,Jennifer Brown,Male,18,Amazon,2024-10-05,2025-07-15,Telangana,Hyderabad,Electronics,P6704,Galaxy S24,Samsung,4,16755,19141.32,20,61252.22,9545.28,UPI,Returned,3.0,Hyderabad Hub,Malik Webb
ORD104458,CUST14458,Chris Nelson,Male,50,Amazon,2025-03-08,2026-04-08,Karnataka,Bengaluru,Beauty,P7353,Face Wash,Loreal,5,1444,2066.59,5,9816.3,3112.95,Debit Card,Delivered,3.0,Bengaluru Hub,Joseph Harris
ORD104459,CUST14459,Angela Cabrera,Female,40,Flipkart,2025-11-10,2025-03-07,Delhi,New Delhi,Fashion,P4571,Air Max Shoes,Nike,1,2997,3998.54,5,3798.61,1001.54,UPI,In Transit,4.0,New Delhi Hub,Danny Sanders
ORD104460,CUST14460,Nicole Newman,Female,21,Amazon,2025-01-23,2024-12-13,Delhi,New Delhi,Electronics,P1706,Galaxy S24,Samsung,4,27219,34177.8,5,129875.64,27835.2,COD,Delivered,5.0,New Delhi Hub,Angela Thomas
ORD104461,CUST14461,Brian Espinoza,Female,25,Amazon,2024-07-31,2026-01-28,Karnataka,Bengaluru,Grocery,P2735,,Fortune,5,26982,29747.08,15,126425.09,13825.4,Debit Card,Cancelled,2.0,Bengaluru Hub,Noah James
ORD104462,CUST14462,Rebecca Vang,Female,38,Amazon,2025-06-13,2026-06-13,Delhi,New Delhi,Beauty,P8200,Face Wash,Loreal,2,17292,22727.55,0,45455.1,10871.1,Debit Card,Returned,5.0,New Delhi Hub,Tammy Moore
ORD104463,CUST14463,Beth Lucas,Male,28,Amazon,2024-09-28,2025-06-24,Telangana,Hyderabad,Beauty,P2162,Face Wash,Loreal,3,27826,37479.7,0,112439.1,28961.1,UPI,Returned,5.0,Hyderabad Hub,Billy Hartman
ORD104464,CUST14464,Jeffery Sutton,Male,35,Flipkart,2025-08-03,2025-10-16,Karnataka,Bengaluru,Beauty,P3947,Face Wash,Loreal,3,25397,36516.72,15,93117.64,33359.16,Debit Card,Delivered,1.0,Bengaluru Hub,Antonio Mccoy
ORD104465,CUST14465,Brittney Shepherd,Male,56,Amazon,2025-06-17,2025-04-27,Telangana,Hyderabad,Grocery,P1261,Sunflower Oil,Fortune,4,9524,11643.85,20,37260.32,8479.4,COD,Delivered,5.0,Hyderabad Hub,David Bradley
ORD104466,CUST14466,Logan Robinson,Female,56,Amazon,2025-12-25,2025-06-17,Telangana,Hyderabad,Beauty,P9542,Face Wash,Loreal,3,1501,1963.07,20,4711.37,1386.21,UPI,Delivered,4.0,Hyderabad Hub,Christopher Grant
ORD104467,CUST14467,Michael Brown,Male,36,Flipkart,2026-03-09,2025-08-23,Telangana,Hyderabad,Home,P5661,Pressure Cooker,Prestige,5,18540,25649.79,15,109011.61,35548.95,COD,Cancelled,4.0,Hyderabad Hub,Mike Garza
ORD104468,CUST14468,Megan Moore,Male,27,Amazon,2025-11-07,2026-03-09,Maharashtra,Pune,Home,P4725,Pressure Cooker,Prestige,2,16555,21448.55,20,34317.68,9787.1,COD,Delivered,4.0,Pune Hub,Joseph Trevino
ORD104469,CUST14469,Dr. Vincent Hale,Male,51,Amazon,2024-10-07,2024-10-03,Telangana,Hyderabad,Home,P8553,Pressure Cooker,Prestige,1,25311,32329.91,15,27480.42,7018.91,Credit Card,Returned,5.0,Hyderabad Hub,Travis Cummings
ORD104470,CUST14470,Jacob Montgomery,Female,36,Flipkart,2024-06-28,2025-03-10,Tamil Nadu,Chennai,Home,P8225,Pressure Cooker,Prestige,4,14107,20794.25,5,79018.15,26749.0,Debit Card,Returned,4.0,Chennai Hub,Meredith Tyler
ORD104471,CUST14471,Brent Hill,Female,27,Amazon,2025-10-23,2024-10-07,,Chennai,Home,P4730,Pressure Cooker,Prestige,1,20918,26990.25,20,21592.2,6072.25,Debit Card,Returned,3.0,Chennai Hub,Karen Phillips
ORD104472,CUST14472,William Flynn,Female,51,Amazon,2025-07-14,2024-08-04,Maharashtra,Pune,Beauty,P6388,Face Wash,Loreal,4,22087,30813.05,10,110926.98,34904.2,COD,Cancelled,3.0,Pune Hub,Aaron Lewis
ORD104473,CUST14473,Jessica Burns,Female,45,Amazon,2025-10-12,2026-03-03,Maharashtra,Pune,Electronics,P6059,Galaxy S24,Samsung,2,2364,3443.17,20,5509.07,2158.34,COD,Cancelled,3.0,Pune Hub,Rachel Dorsey
ORD104474,CUST14474,Richard Rodriguez,Male,37,Flipkart,2025-12-06,2025-08-22,Maharashtra,Pune,Fashion,P6707,Air Max Shoes,Nike,5,8321,10434.11,10,46953.5,10565.55,COD,Cancelled,5.0,Pune Hub,Alejandro Carter
ORD104475,CUST14475,Carol Walker,Female,51,Flipkart,2024-06-28,2025-12-03,Maharashtra,Mumbai,Beauty,P7623,Face Wash,Loreal,4,4998,7034.77,10,25325.17,8147.08,Debit Card,Cancelled,3.0,Mumbai Hub,Mark Austin
ORD104476,CUST14476,Paul Smith,Female,29,Amazon,2026-04-25,2026-01-26,Telangana,Hyderabad,Electronics,P5053,iPhone 15,Apple,1,24151,35605.29,15,30264.5,11454.29,COD,Cancelled,1.0,Hyderabad Hub,Jenna Chavez
ORD104477,CUST14477,David Roth,Male,40,Amazon,2026-03-01,2025-01-04,Karnataka,Bengaluru,Fashion,P7662,Air Max Shoes,Nike,2,7518,10861.43,20,17378.29,6686.86,COD,Cancelled,1.0,Bengaluru Hub,Tina Stanley
ORD104478,CUST14478,Michael Bennett,Female,29,Flipkart,2024-12-14,2026-04-03,Tamil Nadu,Chennai,Beauty,P8373,,Loreal,4,14409,21297.1,0,85188.4,27552.4,COD,Cancelled,3.0,Chennai Hub,Margaret Peters
ORD104479,CUST14479,Robert Brown,Male,33,Amazon,2025-03-09,2025-07-29,Maharashtra,Pune,Electronics,P6751,iPhone 15,Apple,1,3649,4982.52,0,4982.52,1333.52,COD,In Transit,1.0,Pune Hub,Jeffrey Fowler
ORD104480,CUST14480,Alex Diaz,Male,55,Amazon,2025-04-03,2026-03-13,Telangana,Hyderabad,electronics,P7399,Face Wash,Loreal,2,26507,39565.06,20,63304.1,26116.12,COD,In Transit,2.0,Hyderabad Hub,Jordan Hall
ORD104481,CUST14481,Nancy Miranda,Male,55,Amazon,2024-12-21,2026-06-08,Karnataka,Bengaluru,Electronics,P8159,iPhone 15,Apple,2,16920,20764.56,15,35299.75,7689.12,UPI,Cancelled,5.0,Bengaluru Hub,Kevin Snyder
ORD104482,CUST14482,Carol Mcknight,Male,33,Amazon,2025-08-30,2025-05-02,Telangana,Hyderabad,Electronics,P1315,iPhone 15,Apple,3,24280,27671.79,15,70563.06,10175.37,COD,In Transit,2.0,Hyderabad Hub,Jeffrey Rodriguez
ORD104483,CUST14483,Jocelyn Lee,Male,26,Flipkart,2025-04-16,2024-07-07,Delhi,New Delhi,Beauty,P8837,Face Wash,Loreal,5,20249,23985.9,0,119929.5,18684.5,COD,Cancelled,2.0,New Delhi Hub,Cody Sparks
ORD104484,CUST14484,Kyle Houston,Female,19,Flipkart,2025-11-28,2025-02-21,Delhi,New Delhi,Home,P3820,Pressure Cooker,Prestige,3,4018,4771.47,0,14314.41,2260.41,UPI,Delivered,3.0,New Delhi Hub,Joanne Henry
ORD104485,CUST14485,Kara Terrell,Male,26,Flipkart,2026-04-12,2025-01-09,Telangana,Hyderabad,Beauty,P7973,Face Wash,Loreal,5,25078,31043.39,10,139695.26,29826.95,UPI,Delivered,,Hyderabad Hub,Christina Lewis
ORD104486,CUST14486,Paul Hughes,Male,27,Flipkart,2024-10-14,2025-07-03,Maharashtra,Mumbai,Beauty,P6644,Face Wash,Loreal,5,4547,6799.56,15,28898.13,11262.8,Credit Card,Delivered,3.0,Mumbai Hub,Patrick King
ORD104487,CUST14487,Linda Crawford,Male,44,Amazon,2024-10-28,2025-07-14,Tamil Nadu,Chennai,Electronics,P6857,Galaxy S24,Samsung,3,7912,9077.57,10,24509.44,3496.71,Credit Card,Delivered,4.0,Chennai Hub,Marissa Morris
ORD104488,CUST14488,Gregory Hill,Female,33,Amazon,2026-01-16,2025-11-22,Tamil Nadu,Chennai,Beauty,P1364,Face Wash,Loreal,3,9152,13281.16,15,33866.96,12387.48,Credit Card,Returned,1.0,Chennai Hub,Cheryl Holland
ORD104489,CUST14489,Mrs. Diana Sparks DDS,Female,35,Amazon,2025-02-04,2025-09-28,Tamil Nadu,Chennai,Electronics,P8921,Galaxy S24,Samsung,3,21901,26656.42,5,75970.8,14266.26,UPI,In Transit,3.0,Chennai Hub,Philip Meyer
ORD104490,CUST14490,Kevin Murray,Female,53,Flipkart,2025-07-28,2026-01-20,Tamil Nadu,Chennai,Electronics,P1432,Galaxy S24,Samsung,2,20382,25446.93,10,45804.47,10129.86,Debit Card,Delivered,5.0,Chennai Hub,Austin Davis
ORD104491,CUST14491,Michael Dudley,Male,18,Amazon,2026-03-28,2026-03-09,maharashtra,New Delhi,Grocery,P2313,Sunflower Oil,Fortune,5,19351,24875.15,10,111938.18,27620.75,COD,Returned,3.0,New Delhi Hub,James Matthews
ORD104492,CUST14492,Julie Terry,Male,55,Flipkart,2025-11-25,2024-06-25,Maharashtra,Mumbai,Grocery,P1812,Sunflower Oil,Fortune,5,8413,11414.14,10,51363.63,15005.7,Credit Card,Delivered,4.0,Mumbai Hub,Stephanie Porter DDS
ORD104493,CUST14493,Annette Dyer,Male,35,Flipkart,2025-06-11,2024-10-16,Delhi,New Delhi,Fashion,P7619,Air Max Shoes,Nike,5,22463,27919.05,5,132615.49,27280.25,Credit Card,Delivered,4.0,New Delhi Hub,Hunter Love
ORD104494,CUST14494,Mr. Adrian Quinn Jr.,Female,19,Amazon,2026-02-09,2024-09-15,,New Delhi,Beauty,P9114,Face Wash,Loreal,3,23481,29336.11,10,79207.5,17565.33,UPI,Returned,1.0,New Delhi Hub,John Hammond
ORD104495,CUST14495,Stephanie King,Female,19,Amazon,2025-11-28,2024-06-28,Tamil Nadu,Chennai,Electronics,P2018,iPhone 15,Apple,2,19113,24858.93,0,49717.86,11491.86,UPI,In Transit,1.0,Chennai Hub,Stephen Reed
ORD104496,CUST14496,Ashley Stevens,Female,46,Flipkart,2024-11-26,2024-09-25,Karnataka,Bengaluru,Fashion,P9274,Air Max Shoes,Nike,2,4572,5744.18,20,9190.69,2344.36,Debit Card,Delivered,2.0,Bengaluru Hub,Lisa Jones
ORD104497,CUST14497,Corey Moran,Male,32,Flipkart,2024-10-26,2026-02-07,Telangana,Hyderabad,Grocery,P4473,Sunflower Oil,Fortune,5,2887,3889.58,15,16530.72,5012.9,UPI,Returned,5.0,Hyderabad Hub,Danielle Mullen
ORD104498,CUST14498,Billy Villegas,Male,30,Amazon,2025-05-04,2024-10-10,Maharashtra,Mumbai,Electronics,P3031,Galaxy S24,Samsung,2,8757,10576.15,0,21152.3,3638.3,COD,Delivered,5.0,Mumbai Hub,Scott Hunt
ORD104499,CUST14499,Austin Bell,Male,18,Flipkart,2025-10-25,2025-04-19,Tamil Nadu,Chennai,Fashion,P7091,Air Max Shoes,Nike,3,8315,11394.4,20,27346.56,9238.2,UPI,In Transit,2.0,Chennai Hub,Amanda Morse
ORD104500,CUST14500,Andrew Barr,Male,21,Amazon,2025-07-22,2026-01-12,Delhi,New Delhi,Grocery,P4437,Sunflower Oil,Fortune,4,13378,18850.75,0,75403.0,21891.0,Credit Card,Cancelled,4.0,New Delhi Hub,John Johnson
ORD104501,CUST14501,Joan Thomas,Female,41,Flipkart,2024-07-15,2026-02-24,Karnataka,Bengaluru,Beauty,P4023,Face Wash,Loreal,2,5488,6431.91,20,10291.06,1887.82,UPI,In Transit,5.0,Bengaluru Hub,Kevin Parrish
ORD104502,CUST14502,Michael Cruz,Male,31,Flipkart,2026-03-29,2024-09-23,Tamil Nadu,Chennai,Fashion,P3913,Air Max Shoes,Nike,5,22090,26138.92,5,124159.87,20244.6,Debit Card,Returned,5.0,Chennai Hub,Mr. Wesley Lee
ORD104503,CUST14503,Matthew George,Male,29,Flipkart,2025-10-02,2024-08-07,Tamil Nadu,Chennai,Electronics,P4884,Galaxy S24,Samsung,1,4312,4803.72,5,4563.53,491.72,COD,In Transit,2.0,Chennai Hub,Patricia Garcia
ORD104504,CUST14504,Sean Ponce,Male,31,Flipkart,2024-08-02,2025-12-26,Delhi,New Delhi,electronics,P5971,Face Wash,Loreal,5,21371,26376.59,0,131882.95,25027.95,COD,Delivered,1.0,New Delhi Hub,Sarah Spencer
ORD104505,CUST14505,Abigail Murray,Female,60,Amazon,2025-12-19,2024-12-08,Maharashtra,Mumbai,Grocery,P1206,Sunflower Oil,Fortune,2,14764,17513.26,10,31523.87,5498.52,Credit Card,In Transit,5.0,Mumbai Hub,Danielle Clark
ORD104506,CUST14506,Carol Swanson,Male,22,Amazon,2025-11-27,2026-04-16,Karnataka,Bengaluru,Home,P2109,Pressure Cooker,Prestige,5,19661,29050.65,10,130727.93,46948.25,Debit Card,In Transit,3.0,Bengaluru Hub,Jill Hickman
ORD104507,CUST14507,Angelica Chung,Male,51,Amazon,2026-06-18,2025-03-08,Karnataka,Bengaluru,electronics,P3031,Galaxy S24,Samsung,1,4835,5727.32,15,4868.22,892.32,Credit Card,Returned,2.0,Bengaluru Hub,Daniel Bernard
ORD104508,CUST14508,John Pittman,Female,52,Flipkart,2026-03-05,2025-03-10,Telangana,Hyderabad,Grocery,P6421,Sunflower Oil,Fortune,4,17501,21162.08,20,67718.66,14644.32,Credit Card,Cancelled,3.0,Hyderabad Hub,Chelsea Mitchell
ORD104509,CUST14509,Samantha Taylor,Female,28,Amazon,2024-10-01,2025-02-01,Tamil Nadu,Chennai,Beauty,P4584,Face Wash,Loreal,3,27500,35320.75,5,100664.14,23462.25,COD,Returned,2.0,Chennai Hub,Jon Lutz
ORD104510,CUST14510,Tyrone Garza,Male,23,Flipkart,2025-02-04,2025-09-08,Tamil Nadu,Chennai,Home,P5641,Pressure Cooker,Prestige,4,16912,19238.55,20,61563.36,9306.2,UPI,In Transit,1.0,Chennai Hub,Rachel Oconnor
ORD104511,CUST14511,Leah Molina,Female,43,Amazon,2025-02-27,2024-12-15,Delhi,New Delhi,Grocery,P5046,Sunflower Oil,Fortune,1,11325,14015.71,0,14015.71,2690.71,Debit Card,Returned,2.0,New Delhi Hub,Rebecca Davies
ORD104512,CUST14512,Michael Burnett,Male,49,Amazon,2025-05-15,2026-05-29,,Mumbai,Grocery,P1318,Sunflower Oil,Fortune,1,14891,17858.26,5,16965.35,2967.26,Debit Card,Returned,1.0,Mumbai Hub,Julia Cardenas
ORD104513,CUST14513,Teresa Diaz,Female,38,Flipkart,2024-11-02,2025-04-04,Telangana,Hyderabad,Grocery,P1438,Sunflower Oil,Fortune,1,10469,12928.29,20,10342.63,2459.29,Credit Card,Cancelled,4.0,Hyderabad Hub,Karina Villegas
ORD104514,CUST14514,Mr. Jesse Lewis PhD,Male,37,Amazon,2026-05-29,2025-03-20,Maharashtra,Pune,Fashion,P4282,Air Max Shoes,Nike,3,29218,39961.12,20,95906.69,32229.36,Credit Card,Delivered,5.0,Pune Hub,Jessica Roberson
ORD104515,CUST14515,Debbie Leblanc,Female,28,Amazon,2025-03-31,2025-06-03,Delhi,New Delhi,Electronics,P2139,iPhone 15,Apple,4,6881,9517.69,10,34263.68,10546.76,Debit Card,Returned,1.0,New Delhi Hub,Daniel Alexander
ORD104516,CUST14516,Ryan Mendez,Male,27,Flipkart,2025-03-06,2026-05-17,Delhi,New Delhi,Home,P4230,Pressure Cooker,Prestige,1,29830,39295.12,0,39295.12,9465.12,COD,In Transit,4.0,New Delhi Hub,Holly Owens
ORD104517,CUST14517,Bryan Brown,Female,26,Amazon,2026-06-21,2026-06-01,Karnataka,Bengaluru,Electronics,P7541,iPhone 15,Apple,1,17218,20049.68,0,20049.68,2831.68,Debit Card,Cancelled,4.0,Bengaluru Hub,James Gray
ORD104518,CUST14518,Anthony Harris,Male,55,Amazon,2024-08-12,2025-11-25,Karnataka,Bengaluru,Fashion,P9702,Air Max Shoes,Nike,3,20311,29507.82,20,70818.77,27590.46,Credit Card,Delivered,2.0,Bengaluru Hub,James Franklin
ORD104519,CUST14519,Joseph Davila,Female,46,Amazon,2026-01-17,2026-05-12,Tamil Nadu,Chennai,Electronics,P5163,iPhone 15,Apple,3,7961,11926.91,10,32202.66,11897.73,Credit Card,Returned,4.0,Chennai Hub,Jerry Johnson
ORD104520,CUST14520,Erik Hamilton,Female,32,Flipkart,2026-02-03,2025-10-14,Tamil Nadu,Chennai,Fashion,P1290,Air Max Shoes,Nike,2,6978,7946.19,20,12713.9,1936.38,Debit Card,Delivered,5.0,Chennai Hub,Michael Jackson
ORD104521,CUST14521,Daisy Jackson,Male,37,Flipkart,2025-03-19,2025-07-07,Tamil Nadu,Chennai,Electronics,P6766,Galaxy S24,Samsung,4,10116,13008.33,15,44228.32,11569.32,COD,In Transit,1.0,Chennai Hub,John Frank
ORD104522,CUST14522,James Nunez,Male,59,Amazon,2024-11-24,2024-08-20,Delhi,New Delhi,Electronics,P5121,Galaxy S24,Samsung,3,8685,12990.92,15,33126.85,12917.76,Credit Card,Delivered,3.0,New Delhi Hub,Nathaniel Mcfarland
ORD104523,CUST14523,Joel Allen,Male,18,Amazon,2026-06-11,2026-01-11,Maharashtra,Mumbai,Electronics,P3125,,Samsung,3,27807,36554.82,10,98698.01,26243.46,Credit Card,Returned,2.0,Mumbai Hub,Matthew Gentry
ORD104524,CUST14524,Jennifer Lin,Male,52,Flipkart,2026-05-25,2024-09-30,Telangana,Hyderabad,Beauty,P8321,Face Wash,Loreal,1,27788,33303.28,10,29972.95,5515.28,Debit Card,Returned,1.0,Hyderabad Hub,Christian Johnson
ORD104525,CUST14525,Daniel Santana,Female,46,Amazon,2025-05-24,2025-03-31,Tamil Nadu,Chennai,electronics,P9962,Galaxy S24,Samsung,1,16776,20198.14,10,18178.33,3422.14,Debit Card,Delivered,3.0,Chennai Hub,Virginia Scott
ORD104526,CUST14526,Terri Turner,Female,38,Amazon,2024-07-19,2026-01-11,Delhi,New Delhi,Grocery,P3167,Sunflower Oil,Fortune,4,5669,7995.56,0,31982.24,9306.24,COD,Returned,5.0,New Delhi Hub,Teresa Juarez
ORD104527,CUST14527,Gina Bernard DDS,Female,29,Flipkart,2025-05-19,2025-01-29,Tamil Nadu,Chennai,electronics,P3464,iPhone 15,Apple,4,8688,11025.33,10,39691.19,9349.32,UPI,In Transit,4.0,Chennai Hub,Robert Clark
ORD104528,CUST14528,Melissa Pope,Male,53,Amazon,2025-08-11,2025-07-06,Karnataka,Bengaluru,Home,P6245,Pressure Cooker,Prestige,5,4717,5904.25,10,26569.12,5936.25,Credit Card,In Transit,1.0,Bengaluru Hub,Jennifer Oneill
ORD104529,CUST14529,Joseph Hernandez,Female,54,Flipkart,2026-03-08,2026-03-02,Karnataka,Bengaluru,Fashion,P7737,Air Max Shoes,Nike,2,12092,13459.85,15,22881.74,2735.7,COD,Returned,3.0,Bengaluru Hub,Jeffrey Smith
ORD104530,CUST14530,Bob Baker,Male,41,Amazon,2026-05-12,2024-08-27,Maharashtra,Pune,Beauty,P9751,Face Wash,Loreal,2,22804,32907.77,15,55943.21,20207.54,COD,Cancelled,2.0,Pune Hub,Jesse Aguirre
ORD104531,CUST14531,Aimee Long,Female,56,Amazon,2026-03-07,2026-01-25,Karnataka,Bengaluru,Home,P7722,Pressure Cooker,Prestige,1,4986,6369.58,0,6369.58,1383.58,UPI,In Transit,5.0,Bengaluru Hub,Patricia Phillips
ORD104532,CUST14532,Jason Pierce,Male,50,Amazon,2025-04-22,2025-03-04,Karnataka,Bengaluru,Electronics,P3277,Galaxy S24,Samsung,5,21540,26295.48,15,111755.79,23777.4,Debit Card,Cancelled,5.0,Bengaluru Hub,Brenda Tanner
ORD104533,CUST14533,Kayla Benson,Female,23,Flipkart,2026-02-19,2025-03-04,Tamil Nadu,Chennai,Fashion,P7596,Air Max Shoes,Nike,5,23983,30554.24,15,129855.52,32856.2,COD,In Transit,1.0,Chennai Hub,Joseph Hammond
ORD104534,CUST14534,Lindsay Ramirez,Female,58,Amazon,2025-01-13,2026-03-21,Telangana,Hyderabad,Beauty,P8557,Face Wash,Loreal,1,11619,13533.41,20,10826.73,1914.41,Credit Card,Returned,4.0,Hyderabad Hub,Jesse Park
ORD104535,CUST14535,Curtis Smith,Male,50,Amazon,2026-04-01,2025-10-11,Karnataka,Bengaluru,Electronics,P3909,,Samsung,1,1360,1845.51,0,1845.51,485.51,UPI,Cancelled,4.0,Bengaluru Hub,Daisy Chen
ORD104536,CUST14536,Mrs. Jessica Martinez,Female,49,Flipkart,2026-01-17,2025-08-06,Delhi,New Delhi,Home,P1555,Pressure Cooker,Prestige,4,1824,2572.85,20,8233.12,2995.4,COD,Returned,1.0,New Delhi Hub,Travis Pierce
ORD104537,CUST14537,April Williams,Male,37,Amazon,2025-03-12,2026-03-18,Delhi,New Delhi,Grocery,P5755,Sunflower Oil,Fortune,2,20558,23881.05,0,47762.1,6646.1,COD,In Transit,4.0,New Delhi Hub,Dana Arias
ORD104538,CUST14538,Donald Carpenter,Male,24,Amazon,2026-03-30,2024-11-30,Telangana,Hyderabad,Fashion,P1425,Air Max Shoes,Nike,3,10793,12013.4,15,30634.17,3661.2,Debit Card,Returned,3.0,Hyderabad Hub,Lisa Mcdonald
ORD104539,CUST14539,Jennifer Brown,Female,46,Amazon,2025-03-22,2025-10-24,Maharashtra,Mumbai,Fashion,P2031,Air Max Shoes,Nike,4,14065,18499.93,5,70299.73,17739.72,UPI,In Transit,3.0,Mumbai Hub,Taylor Brewer
ORD104540,CUST14540,Kelly Garrett,Female,55,Amazon,2025-06-24,2025-04-21,Delhi,New Delhi,Beauty,P7531,Face Wash,Loreal,5,13970,18533.1,0,92665.5,22815.5,UPI,Returned,5.0,New Delhi Hub,Steven Massey
ORD104541,CUST14541,Brittany Atkins,Female,42,Amazon,2026-01-14,2025-09-05,Maharashtra,Pune,Electronics,P7449,Galaxy S24,Samsung,1,1594,1926.09,10,1733.48,332.09,COD,Returned,3.0,Pune Hub,Jeffrey Anderson
ORD104542,CUST14542,Timothy Hancock,Male,23,Flipkart,2025-04-01,2024-10-11,Karnataka,Bengaluru,Electronics,P9652,iPhone 15,Apple,3,15159,19584.86,10,52879.12,13277.58,COD,Delivered,1.0,Bengaluru Hub,Julie Pierce
ORD104543,CUST14543,Amy Romero,Female,28,Flipkart,2026-04-04,2025-07-15,Telangana,Hyderabad,Electronics,P1816,iPhone 15,Apple,1,14516,16762.95,0,16762.95,2246.95,Credit Card,Returned,2.0,Hyderabad Hub,Troy Martin
ORD104544,CUST14544,Matthew Hooper,Female,35,Amazon,2024-12-07,2025-05-13,Telangana,Hyderabad,Electronics,P7266,iPhone 15,Apple,5,5659,7806.9,5,37082.78,10739.5,Debit Card,Delivered,2.0,Hyderabad Hub,Christine Alvarado
ORD104545,CUST14545,Donna Bates,Female,28,Flipkart,2025-05-22,2025-09-19,Tamil Nadu,Chennai,Electronics,P9128,Galaxy S24,Samsung,3,406,585.62,5,1669.02,538.86,COD,Delivered,4.0,Chennai Hub,Raymond Harper
ORD104546,CUST14546,Alexis Washington,Female,29,Amazon,2026-03-29,2025-12-04,Delhi,New Delhi,Electronics,P7159,iPhone 15,Apple,1,24403,31176.67,0,31176.67,6773.67,Debit Card,Delivered,1.0,New Delhi Hub,Amber Thomas
ORD104547,CUST14547,Alan Gonzalez,Female,53,Amazon,2024-11-07,2024-07-28,Tamil Nadu,Chennai,Electronics,P7922,iPhone 15,Apple,4,16334,24244.18,20,77581.38,31640.72,UPI,In Transit,4.0,Chennai Hub,Melanie Jenkins
ORD104548,CUST14548,Vanessa Kelly,Female,43,Amazon,2024-11-09,2024-12-24,Tamil Nadu,Chennai,Home,P3805,Pressure Cooker,Prestige,4,8125,12094.19,10,43539.08,15876.76,Debit Card,Delivered,1.0,Chennai Hub,Julian Velez
ORD104549,CUST14549,Daniel Brown,Male,39,Flipkart,2025-09-26,2025-03-20,Tamil Nadu,Chennai,Home,P1655,Pressure Cooker,Prestige,1,17926,26735.02,20,21388.02,8809.02,COD,Cancelled,1.0,Chennai Hub,Kelly Daniel
ORD104550,CUST14550,Ashley Fleming,Female,52,Amazon,2025-11-08,2026-06-19,Maharashtra,Mumbai,Electronics,P6646,Galaxy S24,Samsung,4,12535,17362.65,15,59033.01,19310.6,COD,Returned,4.0,Mumbai Hub,Sara Wright
ORD104551,CUST14551,Margaret Williams,Male,43,Amazon,2024-12-18,2025-08-22,Karnataka,Bengaluru,Home,P1156,Pressure Cooker,Prestige,1,6306,8321.31,15,7073.11,2015.31,Debit Card,Delivered,5.0,Bengaluru Hub,Vanessa Parker
